% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.087209451e+05 +3.087209451e+05 +3.088700951e+05 +3.088700951e+05 +4.5868e+00 -1.7454e+00 +1.8368e+00 +3.6055e+00 +7.5914e-02 -4.0473e+00 -2.0935e+00 -1.5246e+00 +3.5855e+00 -2.3866e+00 -2.7233e+00 +1.6138e+00 -3.8440e+00 -2.1872e+00 -1.6697e+00 -3.6696e+00 -1.2760e+00 +2.6137e+00 +1.0482e+00 +4.9962e+00
5 +1.637434297e+05 +1.637434297e+05 +1.638925797e+05 +1.638925797e+05 -2.6525e+00 +2.1242e+00 -2.7496e+00 -1.3854e+00 +5.0527e-01 +2.4702e-01 +2.9634e+00 -1.8006e+00 +1.8733e+00 -4.1914e+00 -3.9543e+00 +3.8623e+00 +2.4684e+00 -1.9159e+00 -3.3177e+00 -3.1754e+00 -4.8499e-01 +3.8127e-01 -4.1186e+00 -4.1396e+00
46 +1.175714689e+05 +1.175714689e+05 +1.177206189e+05 +1.177206189e+05 -2.7257e+00 +1.7993e+00 +1.4064e+00 +2.8831e+00 -4.6057e+00 -2.2690e+00 -2.2503e+00 -4.4024e+00 +3.0962e-01 -6.9316e-01 +2.1394e+00 -6.5658e-01 -1.2005e+00 +2.6560e+00 -3.8717e+00 -1.5850e+00 -1.9547e+00 -2.5452e+00 -4.4650e-01 +2.3154e+00
141 +8.601287800e+04 +8.601287800e+04 +8.616202800e+04 +8.616202800e+04 +2.7240e-01 +4.9443e-02 -4.6002e+00 +2.4521e+00 -3.7552e+00 -4.1016e-01 -4.5673e+00 -3.8102e+00 -2.8837e+00 -4.3928e+00 -1.6505e+00 +1.4754e+00 +3.7760e+00 -1.3024e+00 -1.6107e+00 -2.3964e+00 +1.7858e+00 -1.4097e-02 +1.6659e+00 +2.2667e+00
1170 +2.184312881e+04 +2.184312881e+04 +2.199227881e+04 +2.199227881e+04 +3.9106e-01 -3.7559e+00 -3.3483e-02 +3.5029e-01 -2.1160e+00 -2.3400e+00 -2.5170e+00 -4.2002e+00 -1.0921e+00 +1.4152e+00 -2.6045e+00 -1.0933e+00 +2.6466e+00 -2.9781e+00 +1.5538e+00 -2.5381e-01 +2.0372e-01 -2.7537e-01 -3.9966e+00 +2.1742e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.120094912e+06 +1.120094912e+06 +1.119094912e+06 +1.119094912e+06 +3.2971e+00 -2.5416e+00 +3.1702e+00 -2.9541e+00 +3.5460e+00 +3.8764e+00 -2.8986e+00 +2.5294e+00 -4.5031e+00 -4.6588e+00 +2.0780e+00 +4.0833e+00 -1.3146e-01 -2.5898e+00 +2.4261e+00 +2.3509e-02 -3.8762e-01 +1.8867e+00 +2.7027e+00 -1.0010e+00
2 +4.902472029e+05 +4.902472029e+05 +4.892472029e+05 +4.892472029e+05 -4.4995e+00 +2.8205e+00 -6.0776e-01 -4.5165e-01 +1.0989e+00 +3.2623e+00 -1.5896e+00 -4.5444e+00 -3.4129e+00 +3.1471e+00 +2.9243e+00 +4.3378e+00 -1.2674e+00 -5.8467e-01 +1.9357e+00 -2.4917e+00 +4.3377e+00 -4.3330e+00 +3.5397e+00 +3.2963e-01
4 +2.632160383e+05 +2.632160383e+05 +2.622160383e+05 +2.622160383e+05 +3.0067e-02 +3.3056e-01 -4.2342e+00 -4.8149e+00 +8.6326e-01 +9.5586e-01 -2.6625e+00 -3.7197e+00 +2.7408e+00 +1.1086e+00 -3.7310e+00 -2.5372e+00 -4.1580e+00 -6.5530e-01 +1.7072e-01 +4.1159e+00 -1.2088e+00 -4.1748e-01 -6.0630e-01 -4.3342e+00
9 +2.468026963e+05 +2.468026963e+05 +2.458026963e+05 +2.458026963e+05 -1.2368e+00 +1.2929e+00 +2.8435e+00 +2.3415e+00 -4.8917e+00 +2.2990e+00 -3.4507e+00 -2.5303e+00 +1.9124e+00 -2.3540e+00 -4.9129e+00 -3.3817e+00 -2.8638e-01 +8.7803e-01 -1.1600e+00 +4.7588e-01 -4.2884e+00 +4.0840e-01 -2.9583e+00 -1.3758e+00
