% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.624838173e+05 +6.624838173e+05 +6.625197173e+05 +6.625197173e+05 -6.7144e-01 -1.1651e-01 +3.7243e+00 +3.0730e+00 -5.6841e-01 +1.7181e+00 +1.0592e+00 -4.9608e+00 +3.8218e+00 +9.2699e-01 -8.7466e-01 +4.4401e+00 +1.6312e+00 -2.7423e+00 +1.0112e+00 -1.0432e+00 +1.2931e+00 +4.5338e+00 +2.3213e+00 -4.9441e-01
88 +5.806612920e+05 +5.806612920e+05 +5.806971920e+05 +5.806971920e+05 +1.9934e+00 +4.3192e+00 +4.3647e-01 +4.6302e+00 -1.0624e-01 -4.2686e+00 -7.4949e-01 -4.7801e+00 -1.1319e+00 -3.4622e+00 -4.2116e+00 +2.7318e+00 -1.0866e+00 +1.4488e+00 -1.0626e+00 -4.5214e+00 +1.6110e-01 -1.2733e+00 +2.9915e+00 -1.9311e+00
1264 +3.637953083e+05 +3.637953083e+05 +3.638312083e+05 +3.638312083e+05 +1.7345e+00 +3.6727e+00 -8.4586e-01 -5.3039e-01 +1.6509e+00 -2.5811e+00 +2.3057e+00 +5.2477e-01 -4.2039e+00 -3.8684e+00 +1.4710e+00 +3.3643e+00 +1.8243e+00 -6.1698e-01 +7.8832e-01 -1.5223e+00 +4.4991e+00 +4.0022e+00 +1.3359e+00 -3.6473e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.281442197e+06 +1.281442197e+06 +1.281473567e+06 +1.281473567e+06 +3.0600e+00 +2.7398e+00 -5.2068e-01 -2.7735e+00 -6.4022e-01 +3.5943e+00 +3.4230e+00 +2.6534e+00 +3.8399e+00 -4.8037e+00 +1.4366e+00 +4.4922e+00 +1.9028e+00 -1.0973e-02 -4.6858e+00 +2.9221e+00 +4.9605e-01 +3.7763e+00 +1.1369e+00 -3.1096e+00
2 +6.058045186e+05 +6.058045186e+05 +6.058358886e+05 +6.058358886e+05 +2.6712e+00 +5.8807e-01 +1.1005e+00 +3.3305e-01 +2.7536e-02 +1.2868e+00 -3.8241e+00 +5.8076e-01 -3.0690e+00 +2.9955e+00 +2.7965e+00 +6.5082e-01 +4.3085e+00 +1.7324e+00 -1.6738e+00 +4.2291e+00 +2.3916e+00 +3.2930e+00 -4.3182e+00 -1.4302e+00
9 +3.275538931e+05 +3.275538931e+05 +3.275852631e+05 +3.275852631e+05 -1.0041e-01 +8.3842e-01 +5.3044e-01 +4.7424e+00 -4.6156e+00 -2.0992e+00 +4.5355e+00 -3.3931e+00 -1.6776e+00 +7.5806e-01 +1.0574e-01 -6.1497e-01 -1.2684e+00 +2.2962e+00 +1.3882e-01 +4.5453e+00 -2.8237e+00 -2.1618e+00 +1.7973e+00 -3.6908e+00
135 +1.817964279e+05 +1.817964279e+05 +1.818277979e+05 +1.818277979e+05 +4.7781e+00 -8.7934e-01 -2.8363e+00 -4.0339e+00 -4.0734e+00 -1.6914e+00 +7.6420e-01 +1.8591e+00 +7.6429e-01 +1.5067e+00 -4.9134e+00 +2.9436e+00 +2.1385e+00 -3.1660e-01 +2.7049e+00 +3.9843e+00 +4.3079e+00 -3.8405e+00 -3.5449e+00 +1.2474e+00
544 +1.528478294e+05 +1.528478294e+05 +1.528791994e+05 +1.528791994e+05 +3.0135e+00 -1.3333e+00 -4.6552e-01 +1.5518e+00 -3.4383e-01 -2.7005e+00 -4.3110e-01 +1.6625e+00 +4.5311e-01 -4.3504e+00 -2.2466e-01 +7.2720e-01 +1.6297e+00 +3.4063e-01 +4.6698e+00 +1.6623e+00 -1.5213e+00 -6.4312e-01 +1.2663e-03 -3.7481e+00
4797 +6.365938444e+04 +6.365938444e+04 +6.369075444e+04 +6.369075444e+04 +4.8812e+00 -3.0260e+00 -3.5737e+00 +4.2845e+00 -4.9758e+00 -3.5067e+00 +2.6298e+00 -7.7848e-01 -3.2294e+00 -2.7217e+00 -1.6820e+00 +1.9537e+00 +4.1129e+00 -7.9925e-01 -1.9636e-01 -1.9171e+00 +2.2093e+00 +1.8104e+00 -3.7435e+00 -2.6094e+00
