% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.224517286e+01 +8.224517286e+01 -9.177548271e+02 -9.177548271e+02 +2.2780e+00 +1.6330e+00 +1.4470e+00 +2.4358e+00 -3.6062e+00 -3.1654e+00 +7.3767e-01 -7.3177e-01 +2.4610e+00 -8.0607e-02 +2.1086e+00 +3.4441e+00 -1.8436e+00 -3.9910e+00 -2.4264e+00 +2.2264e+00 +3.4160e+00 +2.1639e+00 +9.2396e-01 +1.5659e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.653541909e+01 +8.653541909e+01 +1.086535419e+03 +1.086535419e+03 -3.5618e+00 +4.9935e+00 -4.5972e+00 -2.4282e+00 -2.0354e+00 -1.9024e+00 -4.8923e+00 +4.6719e+00 -2.7230e-01 +4.3966e+00 -1.6604e+00 +4.1898e+00 +8.6228e-02 +2.6555e+00 +1.2375e+00 -1.0734e+00 +1.2563e+00 -2.9072e+00 +1.5968e+00 -3.2665e+00
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.642608612e+01 +8.642608612e+01 +3.729608612e+01 +3.729608612e+01 -1.1012e+00 +4.1431e+00 -3.9909e+00 -1.3542e+00 -2.9306e+00 -8.4587e-02 +3.3246e+00 +3.3661e+00 -1.8580e+00 +2.4210e+00 -4.4917e+00 -1.6136e+00 -1.0435e+00 +2.0014e+00 -4.9536e+00 +4.8031e+00 -7.0528e-01 +1.7815e-01 -4.2466e+00 -5.0179e-01
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.643991604e+01 +8.643991604e+01 +3.841699160e+02 +3.841699160e+02 +2.6726e+00 -2.8625e+00 -4.6303e+00 +3.9927e-01 +3.8046e+00 -7.2127e-01 +2.7674e+00 +8.1777e-01 -3.9003e+00 -1.2085e+00 +2.5241e+00 +3.0202e+00 +3.0843e-01 +2.1717e+00 -3.3148e+00 -2.5719e+00 +2.7474e+00 -1.9759e+00 -4.6686e+00 -4.2005e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.572644544e+01 +8.572644544e+01 +1.372964454e+02 +1.372964454e+02 -1.1189e-01 -1.7838e+00 +1.6317e+00 -1.1849e+00 +4.5244e+00 -2.1869e+00 +1.9199e-01 -4.3825e+00 +4.6771e+00 -3.7027e+00 +3.8073e+00 -1.0583e+00 -3.2604e-01 -3.9203e+00 +3.5102e+00 +2.4555e+00 -1.6287e+00 +4.8458e+00 +1.9733e+00 -2.1264e-01
2583 +6.082505416e+01 +6.082505416e+01 +1.123950542e+02 +1.123950542e+02 -1.0774e+00 -4.8098e-01 +2.2348e-01 +2.0294e+00 -1.8737e+00 -2.8366e-02 -4.3237e+00 +4.8202e+00 +2.4995e+00 +2.4229e+00 +1.1223e+00 +3.4917e+00 +3.7390e-01 +1.5755e+00 -4.4538e+00 -2.9067e+00 -1.4153e+00 -3.1209e+00 +1.1948e+00 -1.2508e+00
