% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.451275640e+03 +1.451275640e+03 +1.544215640e+03 +1.544215640e+03 +2.4434e+00 +4.1646e+00 -4.1773e+00 -1.6114e+00 +3.9558e+00 +8.2010e-01 -1.3658e+00 -9.3623e-01 -1.9621e+00 -4.7165e-02 +5.2548e-01 -3.5522e+00 -3.8790e+00 -1.3962e+00 -9.4508e-01 +5.1911e-01 +1.9510e-01 -5.2695e-02 -3.4661e+00 +1.8843e-01
37 +7.143234729e+02 +7.143234729e+02 +8.072634729e+02 +8.072634729e+02 +4.2207e+00 +2.5325e+00 +1.4079e+00 +2.7574e+00 -1.7517e+00 +9.4576e-01 +1.6251e+00 -2.8930e-01 +9.6659e-01 +3.3239e+00 +2.6990e+00 +1.0814e+00 +9.6040e-01 -4.0349e+00 +8.9272e-01 -2.1243e+00 +4.0589e+00 -2.2119e+00 +5.5047e-01 -4.4571e+00
481 +6.253804778e+02 +6.253804778e+02 +7.183204778e+02 +7.183204778e+02 -2.0583e+00 +5.2640e-01 +3.7772e+00 -2.8968e+00 +8.6848e-01 +4.3320e+00 +1.1357e-01 +9.0150e-02 +3.7958e+00 +4.9753e+00 +1.8225e+00 -3.3716e+00 +3.3647e+00 +8.7419e-01 +1.0780e+00 -4.3450e+00 +7.3447e-02 -4.1508e+00 -2.7155e-01 -4.3913e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.665685583e+03 +2.665685583e+03 +2.701035583e+03 +2.701035583e+03 -8.7535e-01 -4.8574e+00 +4.1563e+00 -3.0961e+00 +2.3589e+00 +3.5135e+00 +3.3438e+00 -1.4899e+00 +2.6222e+00 -4.6040e+00 -4.3383e-01 -2.5883e+00 -2.8999e+00 +1.9366e+00 +3.3098e+00 -3.4931e+00 -9.1564e-01 -1.2109e+00 +3.2748e+00 -1.1346e+00
15 +2.315967522e+03 +2.315967522e+03 +2.351317522e+03 +2.351317522e+03 +3.1791e+00 +2.1453e+00 -4.7763e+00 -3.6773e+00 -3.8711e+00 +1.3952e+00 -1.4435e+00 -3.4849e+00 +1.5606e+00 +1.5262e+00 -9.3090e-01 -1.0756e+00 +4.9887e+00 +9.4184e-01 +9.6967e-01 +1.2742e+00 +3.3545e+00 -3.4046e-01 +4.6904e+00 +4.0063e+00
23 +8.331206135e+02 +8.331206135e+02 +8.684706135e+02 +8.684706135e+02 +3.9120e+00 +2.8707e+00 +3.0590e+00 -6.6651e-01 +1.2267e-01 +7.0334e-01 -1.4503e+00 +2.7800e+00 -3.6951e+00 -1.9233e+00 -1.3289e+00 -4.6279e+00 -1.7486e+00 +1.2357e+00 -4.8098e+00 -3.4587e+00 +4.0010e+00 -2.4143e-01 +2.8937e+00 -2.5932e+00
194 +4.802039426e+02 +4.802039426e+02 +5.155539426e+02 +5.155539426e+02 +5.4622e-01 -4.7647e-01 +2.6608e+00 +1.8471e+00 -1.1733e-01 -2.7934e-01 +3.5824e+00 +2.5660e+00 +2.3356e+00 -1.0837e+00 +1.7597e-01 +6.6108e-01 +1.8485e+00 +3.5117e+00 -4.4621e+00 -6.6345e-01 -1.9100e+00 +2.8407e+00 +1.5852e+00 +4.5289e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.084227669e+03 +3.084227669e+03 +3.088047669e+03 +3.088047669e+03 -1.6835e+00 -2.1405e+00 +2.0191e+00 -1.8990e+00 +4.9827e+00 -3.3192e+00 +7.2638e-01 +3.8091e+00 +2.8469e+00 +4.2745e+00 +3.3829e+00 -4.7189e+00 -1.2625e+00 +7.9081e-02 +1.0381e+00 +4.6751e+00 -3.2803e+00 -5.3752e-01 +3.9837e+00 -1.0113e+00
