% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.474138353e+01 +8.474138353e+01 +1.255213835e+02 +1.255213835e+02 +1.7296e+00 +3.1547e+00 +1.4198e+00 +2.9505e+00 +4.1102e+00 -1.1284e+00 -3.4490e+00 -2.3069e+00 -3.9154e+00 -9.4516e-01 -5.4965e-01 -3.5821e+00 +1.1728e+00 +4.2692e+00 +3.5748e+00 +4.1860e+00 -1.0759e+00 +4.8028e+00 +2.2153e+00 +2.5015e+00
278 +5.678798808e+01 +5.678798808e+01 +9.756798808e+01 +9.756798808e+01 -3.5029e-01 -1.1839e+00 -1.4812e+00 -4.3720e+00 +3.5477e+00 -2.4094e+00 +2.1620e+00 +4.2039e+00 -2.0650e+00 +2.8677e+00 -1.5397e-01 +8.8231e-01 +2.5332e+00 -2.8441e+00 +4.2505e+00 -1.6810e+00 -1.0583e+00 +4.1330e+00 +3.2728e+00 +3.1549e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.656334286e+01 +7.656334286e+01 +7.496334286e+01 +7.496334286e+01 -7.4849e-01 -3.7925e+00 -1.8477e+00 -2.6554e+00 +4.9770e+00 +3.1672e-01 +2.0894e+00 -3.0988e+00 -4.9064e+00 -4.2809e+00 -4.3118e+00 +3.7927e+00 -9.7688e-01 -2.8872e+00 -2.6983e+00 +2.3628e+00 +1.9995e+00 +3.4218e+00 -3.3343e+00 -4.5378e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.458750853e+01 +8.458750853e+01 -2.862524915e+02 -2.862524915e+02 -4.9398e+00 -9.9962e-01 +3.6391e+00 -3.1452e+00 -3.1546e+00 +4.5392e+00 -3.6828e+00 -7.4596e-01 -1.5048e+00 -8.9049e-01 +1.7699e+00 +2.5950e+00 -4.6487e-01 +2.4231e+00 +3.2100e+00 -2.9768e+00 -4.7902e+00 -2.5584e+00 +3.4220e+00 +4.9230e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.581662707e+01 +8.581662707e+01 +5.325662707e+01 +5.325662707e+01 +3.1424e+00 +1.7091e+00 -5.1963e-01 +1.9767e+00 -7.4294e-01 -2.2272e+00 +3.3531e-01 +4.6251e+00 +3.7382e+00 -8.9979e-01 -2.8207e+00 -4.4205e+00 +4.3866e+00 +2.8767e+00 -4.8431e+00 -4.7364e+00 -7.1551e-01 +4.0605e+00 +3.6205e+00 -1.5792e+00
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.395625919e+01 +8.395625919e+01 +5.993562592e+02 +5.993562592e+02 -2.5107e-01 +3.6576e-01 -5.9859e-02 -4.8401e+00 +1.8936e+00 -3.5243e+00 -1.6038e+00 -1.1658e+00 -1.5445e+00 +1.2215e+00 -1.6313e+00 +1.2721e+00 +2.4814e+00 -2.6634e+00 -4.4375e+00 +4.0207e+00 -1.4874e+00 +1.6010e+00 +4.4978e+00 +2.7836e+00
4322 +5.135943069e+01 +5.135943069e+01 +5.667594307e+02 +5.667594307e+02 +2.2669e+00 +1.4232e+00 -2.3841e+00 +2.1013e+00 -5.6898e-01 -2.9575e+00 +3.3774e+00 -1.5762e+00 -3.6455e+00 -2.6079e+00 +2.9736e+00 -2.4257e+00 -2.3010e+00 -2.1476e+00 -4.5318e+00 +1.7469e+00 -1.2894e+00 +3.1735e+00 -3.5394e+00 +1.0890e+00
% function evaluation | noise-free fitness - Fopt (9.862300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.299655393e+01 +8.299655393e+01 +1.069226554e+03 +1.069226554e+03 +2.9657e+00 +1.1269e+00 +3.6536e+00 -9.8210e-01 -1.9953e+00 +2.3034e+00 +4.5655e+00 +3.1216e+00 +4.0995e+00 -2.0565e+00 -8.1197e-01 -1.2468e+00 -1.4197e+00 +1.2401e+00 +2.1931e-02 -4.0816e+00 +2.8351e+00 -8.1240e-01 +3.1130e+00 +3.7179e+00
% function evaluation | noise-free fitness - Fopt (1.240800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
