% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.100334158e+06 +6.100334158e+06 +6.100410428e+06 +6.100410428e+06 -2.4842e+00 +3.4137e+00 +6.6848e-01 +4.5302e+00 +4.3400e+00 -4.3799e+00 +8.1122e-01 -4.8681e+00 +2.1508e+00 -4.8213e+00 -3.6296e+00 +4.0869e+00 +4.1984e+00 -3.8362e+00 +1.2272e+00 -1.6622e+00 -3.0594e-01 +1.9789e+00 -9.5517e-01 -4.2393e+00
2 +4.860329557e+05 +4.860329557e+05 +4.861092257e+05 +4.861092257e+05 -2.5145e+00 +2.8482e-01 -3.0773e+00 -2.7671e+00 -3.2903e+00 -4.0879e+00 -2.5263e+00 -3.2313e+00 -1.3618e+00 -4.1640e+00 +3.7674e+00 +6.6535e-01 -4.1512e+00 +2.7673e+00 -2.6373e+00 -3.1659e-01 -3.6026e+00 +4.0969e+00 +1.0326e+00 -3.1595e+00
11 +1.569317871e+05 +1.569317871e+05 +1.570080571e+05 +1.570080571e+05 +2.0261e+00 +4.0104e+00 -4.3523e+00 +3.7478e+00 -2.3127e+00 +1.3458e+00 -4.8214e-01 -4.8031e+00 -4.6158e+00 -2.4995e+00 +1.9016e+00 -3.2754e+00 +4.2238e+00 +6.2788e-01 +4.0015e+00 -4.6124e+00 -1.4816e+00 +4.2553e+00 -8.5950e-03 +4.1912e+00
21 +5.763675846e+04 +5.763675846e+04 +5.771302846e+04 +5.771302846e+04 -1.0943e+00 -1.1940e+00 -4.0543e+00 +4.4301e+00 +2.9058e+00 -3.2333e+00 -5.3794e-01 -1.2193e+00 -3.0735e+00 +2.0719e+00 -7.1989e-01 +2.1394e+00 -2.2412e+00 +9.9574e-01 +3.0181e-01 +2.2328e+00 +1.8603e+00 +2.4558e+00 +7.8135e-02 -4.5577e+00
43 +1.349488394e+04 +1.349488394e+04 +1.357115394e+04 +1.357115394e+04 -3.6804e+00 -6.5502e-01 -4.3041e+00 +4.1829e+00 -3.5808e+00 +2.8988e+00 +1.4278e+00 -4.2019e+00 -6.6627e-01 -2.0662e+00 -2.5685e+00 -1.0778e+00 -1.2762e+00 +2.1749e+00 +4.3209e+00 +6.7053e-02 -7.3014e-01 -4.3435e+00 -4.7099e+00 +4.1412e+00
47 +1.551127688e+03 +1.551127688e+03 +1.627397688e+03 +1.627397688e+03 -3.2818e+00 +5.3034e-01 +9.6229e-01 -4.4942e+00 -3.9017e+00 +3.4440e+00 +8.3086e-01 -4.4774e-01 +3.8415e+00 +3.7946e+00 +1.2048e-01 +8.4525e-01 +3.2892e+00 -2.4865e+00 +1.5432e+00 +8.2953e-01 -2.4653e+00 -1.1300e+00 +2.0913e+00 -4.7431e+00
203 +8.854360090e+02 +8.854360090e+02 +9.617060090e+02 +9.617060090e+02 -4.8818e-01 +4.9052e+00 -4.1780e+00 +2.5129e+00 -2.7502e+00 -2.7445e+00 -4.3469e+00 -3.4494e+00 -4.3075e+00 +3.4928e+00 +1.7857e+00 -6.0593e-01 +3.7346e+00 -1.3899e+00 -2.8647e+00 +2.9135e-01 +2.7460e+00 -3.4333e+00 -9.7590e-01 +1.1598e-02
208 +2.950867493e+02 +2.950867493e+02 +3.713567493e+02 +3.713567493e+02 +3.1995e+00 -2.3235e+00 -1.2108e+00 -9.7823e-01 -1.8387e+00 -1.9154e+00 -1.1582e+00 +3.3960e+00 -9.2257e-01 +3.7811e+00 -9.1402e-01 +1.2995e+00 -3.9176e+00 -4.0866e+00 -3.2689e+00 -1.9667e+00 -3.0655e+00 -2.5517e+00 +4.2056e+00 +3.3685e+00
1220 +2.243284398e+02 +2.243284398e+02 +3.005984398e+02 +3.005984398e+02 -1.4808e+00 -1.3320e+00 +1.8923e+00 -3.5844e+00 -9.1941e-02 -4.2538e+00 -1.3763e+00 -4.4360e+00 -2.7333e+00 +1.3645e+00 -1.4194e-01 +1.5314e-01 -2.0830e+00 +2.5688e+00 +1.8067e+00 +2.5874e+00 +4.7169e+00 -1.6840e+00 +4.4202e+00 +4.9913e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.028946729e+06 +9.028946729e+06 +9.028924179e+06 +9.028924179e+06 -3.4773e+00 +3.9019e-01 -3.3205e-01 +1.1714e-01 -3.3871e+00 -3.4927e+00 +1.0309e+00 +7.8884e-01 -4.6892e+00 -3.6967e+00 -4.2352e+00 -9.3462e-01 -1.9275e+00 +1.1786e+00 -8.3512e-01 +1.5851e+00 +3.7872e+00 +3.0467e+00 +2.5414e+00 +1.7145e+00
3 +2.962057129e+06 +2.962057129e+06 +2.962034579e+06 +2.962034579e+06 -3.0914e+00 +1.3913e+00 -2.2007e+00 -4.2720e+00 -1.7199e+00 +4.4272e+00 -3.0572e+00 -2.3790e-01 -2.1012e+00 -5.2996e-01 +8.0861e-01 -4.4044e+00 +3.5482e+00 +9.6471e-01 +4.3991e+00 -3.9845e+00 -6.0023e-01 +1.4856e+00 -2.4754e+00 -3.3058e+00
4 +2.326830180e+06 +2.326830180e+06 +2.326807630e+06 +2.326807630e+06 +1.7214e+00 -2.6069e+00 -2.6869e+00 -2.8220e+00 +1.2613e+00 -2.6023e+00 +7.1256e-01 +3.7901e+00 +2.4085e+00 +6.1693e-01 -8.7697e-01 +3.3503e+00 +7.9360e-01 -4.6419e+00 +3.4751e+00 +2.9510e+00 -1.0778e+00 -1.8446e+00 +4.1140e+00 +4.4214e+00
6 +4.581906925e+05 +4.581906925e+05 +4.581681425e+05 +4.581681425e+05 -2.5215e+00 -2.6249e+00 +1.4072e-01 +4.5950e+00 -3.7708e+00 +1.1135e+00 -1.3074e+00 -2.2132e+00 +1.3665e+00 -3.3778e+00 -1.1309e+00 +1.9079e+00 +4.5695e+00 +1.7188e+00 -4.9839e+00 -1.2647e+00 -4.4758e+00 -3.8168e+00 -1.6666e+00 +4.4584e+00
10 +4.976192708e+02 +4.976192708e+02 +4.750692708e+02 +4.750692708e+02 -4.4228e+00 +2.7887e+00 -2.9933e+00 +4.6202e+00 +7.9505e-02 +1.3388e+00 -2.8996e+00 +2.8428e+00 +3.4755e+00 +2.1743e+00 +2.4927e+00 +2.3062e+00 -4.4532e+00 +3.4988e+00 +4.1266e+00 -2.3079e+00 +9.4886e-01 +3.8276e+00 -2.6092e+00 -3.5961e+00
132 +2.793453806e+02 +2.793453806e+02 +2.567953806e+02 +2.567953806e+02 -1.4897e+00 +1.0261e+00 +2.1102e+00 +3.7149e+00 -4.4146e+00 +2.7976e+00 -4.6345e+00 -3.0764e+00 +2.6538e+00 -1.0548e+00 +2.3601e-01 -3.7294e+00 -1.6228e+00 -1.7683e-01 -5.5253e-01 -1.3758e+00 -3.5466e+00 +2.1701e+00 -1.9675e+00 +4.9478e-01
376 +2.314632620e+02 +2.314632620e+02 +2.089132620e+02 +2.089132620e+02 +4.1570e+00 -4.5339e+00 +1.8635e+00 +8.7584e-01 +3.8886e-01 -2.9077e+00 -3.3132e-01 -4.8302e+00 +4.5228e+00 -1.3047e+00 -1.8033e+00 -4.9507e-01 +3.1994e+00 -4.6370e+00 -4.4737e+00 +3.3690e+00 +2.5270e+00 +1.6842e+00 +2.0891e+00 -4.0172e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.895680627e+07 +1.895680627e+07 +1.895681993e+07 +1.895681993e+07 -3.9299e+00 -2.4950e+00 -4.8478e+00 +3.0669e+00 -2.2810e+00 +4.7802e+00 -1.0836e+00 +7.6539e-01 +2.7376e+00 -2.1426e+00 -1.8157e+00 -1.0070e+00 -7.6601e-01 -3.7779e+00 -3.7238e+00 -3.2814e+00 -4.6751e+00 +4.1388e-01 +7.3667e-01 -1.3788e+00
2 +8.328772224e+06 +8.328772224e+06 +8.328785884e+06 +8.328785884e+06 -3.2914e+00 -4.2945e+00 -4.0970e+00 +1.2621e+00 +4.0286e+00 -3.0634e+00 +1.2451e+00 -3.8983e+00 +3.3954e+00 +2.5831e+00 -2.1279e+00 -2.5281e+00 -1.3447e+00 +1.2242e+00 -3.7074e+00 -3.2537e+00 +4.0904e+00 +1.1097e+00 -5.3062e-01 +2.0152e-01
4 +3.076022904e+06 +3.076022904e+06 +3.076036564e+06 +3.076036564e+06 +9.6775e-01 +9.0044e-01 -1.9444e+00 -1.5161e+00 -2.6376e+00 +4.5546e+00 -3.6465e+00 -4.1326e+00 +3.6136e+00 -1.8115e+00 -1.4987e+00 -3.8579e+00 +2.2286e+00 +3.7461e+00 -1.6513e+00 +3.1285e+00 -1.4136e-01 +1.1236e+00 -1.8692e+00 +7.7249e-01
5 +2.209328264e+06 +2.209328264e+06 +2.209341924e+06 +2.209341924e+06 +3.0452e-01 -1.9715e+00 +4.5393e+00 +3.4051e+00 -1.9753e+00 -1.5309e+00 +4.8410e+00 -1.8177e+00 +2.4004e+00 -2.0436e-01 +3.6351e+00 +2.3186e+00 -1.8521e+00 -2.1062e+00 +6.1074e-01 +2.0457e+00 +3.1381e-02 +4.8984e+00 +2.0851e+00 -5.1380e-01
13 +8.793061984e+05 +8.793061984e+05 +8.793198584e+05 +8.793198584e+05 -4.6413e-01 +4.9615e+00 +1.7109e+00 -9.4263e-01 -1.3354e+00 -3.0632e+00 -2.6029e+00 +2.5887e+00 +3.8186e-01 -1.5671e+00 -3.5501e+00 -2.8305e+00 +1.8334e+00 -3.3589e+00 +9.3932e-02 -8.7822e-01 -8.7088e-01 +6.1292e-01 +3.6595e+00 -4.6627e+00
20 +2.372913093e+05 +2.372913093e+05 +2.373049693e+05 +2.373049693e+05 -9.3585e-02 -1.1761e+00 -1.4990e+00 -2.0304e+00 -2.5438e+00 +2.8898e+00 -4.1437e+00 -3.9270e+00 +2.2004e+00 +2.2031e+00 -1.5375e+00 -5.3855e-01 +4.7773e+00 +3.2140e-01 +4.3770e+00 -3.5397e+00 +2.4376e+00 +4.3181e-01 +1.1511e+00 +2.4360e+00
23 +4.490481751e+03 +4.490481751e+03 +4.504141751e+03 +4.504141751e+03 -4.8216e+00 -2.8217e+00 -1.0209e+00 -3.3257e+00 -4.2739e+00 -3.5750e-01 -1.9784e+00 -6.2576e-01 -1.9261e+00 +8.1391e-01 +2.3764e+00 -3.9032e+00 -4.1597e+00 +3.2959e+00 -4.2080e+00 +4.9595e+00 +2.9781e-01 -2.8924e+00 -4.2055e+00 -8.7141e-01
37 +6.409831916e+02 +6.409831916e+02 +6.546431916e+02 +6.546431916e+02 -4.8935e+00 -6.9385e-02 -3.7297e+00 -1.3132e+00 +2.2785e+00 +4.2868e+00 -4.7738e+00 +2.0962e+00 +3.3097e-01 +2.2891e+00 -1.9347e+00 -1.7522e+00 -2.6671e+00 -4.7142e+00 +5.4361e-01 +3.1414e+00 -2.3115e+00 -4.4990e-01 -1.2268e+00 -2.2464e+00
87 +2.849215576e+02 +2.849215576e+02 +2.985815576e+02 +2.985815576e+02 +1.9161e-02 +1.7079e+00 -2.9317e+00 +3.5465e+00 -2.0508e-01 -1.7619e+00 +3.3915e-01 +4.8667e+00 +4.3133e+00 -4.3891e+00 +4.4501e+00 +3.9885e+00 +3.8255e+00 +4.1537e+00 -1.5888e-01 -3.5084e+00 -4.9888e+00 -2.3689e+00 -3.1504e+00 -4.4636e+00
1410 +1.726041304e+02 +1.726041304e+02 +1.862641304e+02 +1.862641304e+02 +5.8766e-01 +4.5285e+00 +8.9785e-03 -7.0747e-01 +1.8451e+00 +4.9725e-01 +9.2701e-01 -2.8471e+00 -6.4335e-01 +2.5184e-05 -2.5144e+00 -3.6463e+00 +2.8673e+00 +4.6782e-01 +1.9078e+00 +3.4354e+00 -1.6703e+00 -8.2518e-01 +1.3303e+00 +2.4760e+00
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.908695159e+05 +6.908695159e+05 +6.918073559e+05 +6.918073559e+05 +7.9395e-01 -4.9507e+00 +8.3747e-01 -4.8341e+00 +3.2801e+00 -2.2661e+00 +2.1935e+00 -9.2560e-01 -3.0505e+00 -3.4328e+00 -8.2790e-01 +2.8544e+00 -1.4543e+00 +3.8007e+00 -4.4659e+00 +1.3598e+00 -3.4002e+00 +2.2594e-01 -4.8397e+00 +4.2845e+00
5 +1.936969165e+05 +1.936969165e+05 +1.946347565e+05 +1.946347565e+05 -4.0419e+00 -8.6435e-01 -1.4240e+00 -1.1596e+00 +1.6624e+00 -9.6108e-01 -2.1027e+00 -2.5871e+00 +3.4614e+00 +1.1573e+00 +2.6103e+00 +1.6836e+00 +6.8168e-02 +2.6275e+00 -3.8235e+00 +4.1534e+00 -2.6345e+00 +3.7997e+00 -2.8084e+00 -4.3168e+00
13 +4.710322832e+04 +4.710322832e+04 +4.804106832e+04 +4.804106832e+04 -3.5809e+00 -1.5870e-01 -3.8316e+00 -3.7091e+00 -2.3271e+00 -1.8814e+00 +2.2871e+00 -4.8023e+00 +4.9859e+00 +2.3872e+00 -2.5014e+00 +2.0404e+00 -6.1129e-01 -4.0304e+00 -2.6651e+00 +1.6204e+00 -4.4651e+00 -2.4176e+00 +3.4625e+00 +2.3184e+00
