% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.266049744e+07 +1.266049744e+07 +1.266057371e+07 +1.266057371e+07 -1.8414e+00 +3.9630e+00 -1.0540e+00 -4.4855e+00 -8.5975e-01
2 +4.242712498e+06 +4.242712498e+06 +4.242788768e+06 +4.242788768e+06 +3.1808e+00 -3.7339e+00 -1.8961e+00 +3.8600e+00 +4.2214e+00
3 +3.456238236e+06 +3.456238236e+06 +3.456314506e+06 +3.456314506e+06 +2.0734e+00 +1.4558e+00 +3.9539e-01 -4.4353e+00 +4.5453e+00
4 +9.656153354e+05 +9.656153354e+05 +9.656916054e+05 +9.656916054e+05 -2.1672e+00 +5.8189e-01 +1.1887e+00 -2.7573e+00 +1.3598e+00
7 +2.584537169e+05 +2.584537169e+05 +2.585299869e+05 +2.585299869e+05 -2.6304e+00 -2.8814e+00 -2.4569e-01 +1.7026e-01 -2.8634e+00
13 +1.338112091e+05 +1.338112091e+05 +1.338874791e+05 +1.338874791e+05 +9.9854e-01 -2.6704e+00 +3.2808e+00 +2.8789e+00 +5.0837e-01
31 +2.839155587e+04 +2.839155587e+04 +2.846782587e+04 +2.846782587e+04 +2.5247e+00 -3.0020e+00 -1.0088e-01 -6.2694e-01 +1.2549e+00
40 +1.991740733e+04 +1.991740733e+04 +1.999367733e+04 +1.999367733e+04 +2.0835e+00 +1.2923e-01 +1.7245e+00 -3.8772e+00 -2.3444e+00
47 +8.166052474e+03 +8.166052474e+03 +8.242322474e+03 +8.242322474e+03 +9.9678e-01 +1.0553e-02 +2.7039e+00 -3.9015e+00 +4.1941e+00
237 +2.175577507e+03 +2.175577507e+03 +2.251847507e+03 +2.251847507e+03 +2.5419e-01 -2.1940e+00 -2.6180e-02 -4.5341e-01 -3.7824e+00
384 +2.728372099e+02 +2.728372099e+02 +3.491072099e+02 +3.491072099e+02 -9.6758e-01 -2.1000e+00 -3.4750e+00 -3.3816e+00 +1.9844e-01
762 +1.241603092e+02 +1.241603092e+02 +2.004303092e+02 +2.004303092e+02 +2.1628e+00 -1.1525e+00 +2.8562e+00 -9.5606e-01 -2.6826e+00
1511 +6.038377746e+01 +6.038377746e+01 +1.366537775e+02 +1.366537775e+02 +2.6449e+00 -2.3045e+00 +3.5291e+00 +1.4544e+00 -1.6320e+00
1978 +5.918623954e+00 +5.918623954e+00 +8.218862395e+01 +8.218862395e+01 -1.7211e+00 -2.0847e+00 +3.4930e-01 -2.6629e-01 -1.0029e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.310507088e+06 +2.310507088e+06 +2.310484538e+06 +2.310484538e+06 +5.0169e-01 +2.0900e+00 -2.7535e+00 -2.0060e+00 -1.9612e+00
2 +8.040052789e+05 +8.040052789e+05 +8.039827289e+05 +8.039827289e+05 +3.0116e+00 +5.4081e-01 +1.6515e+00 -3.8284e+00 -4.1268e-01
4 +4.697210110e+05 +4.697210110e+05 +4.696984610e+05 +4.696984610e+05 +1.3682e+00 +3.7325e+00 +2.3472e+00 -6.0790e-01 -7.9182e-02
20 +1.255566078e+05 +1.255566078e+05 +1.255340578e+05 +1.255340578e+05 +1.0356e+00 -1.0253e+00 -9.3156e-01 -3.4852e+00 -3.7515e+00
