% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.051573667e+01 +2.051573667e+01 +2.738573667e+01 +2.738573667e+01 -7.3568e-01 -2.4240e+00 +9.2854e-01 +2.1972e+00 +3.4865e+00 +3.1890e+00 +9.3271e-01 -2.5234e+00 -1.7841e+00 -2.3911e+00 -8.7081e-01 -3.8644e+00 -4.9816e+00 -2.8968e+00 -1.6806e+00 +9.2205e-01 +3.1979e+00 +2.9584e+00 -1.4179e-01 +4.0409e+00
2 +5.219473319e+00 +5.219473319e+00 +1.208947332e+01 +1.208947332e+01 -1.0164e+00 -1.8106e+00 +1.8508e+00 +3.8803e+00 -4.0284e+00 +4.1268e+00 +1.7858e-01 -1.7863e+00 -1.3184e+00 -3.6866e+00 -8.6385e-01 +2.1472e+00 +1.8057e+00 +4.2944e+00 +3.1900e+00 -2.4056e+00 +1.8343e+00 -1.9448e+00 -1.0754e+00 -2.3318e+00
302 +3.457585332e+00 +3.457585332e+00 +1.032758533e+01 +1.032758533e+01 -1.8692e+00 +2.0948e+00 -1.1597e-01 -8.4230e-02 -1.5930e+00 +1.9319e+00 +4.5409e+00 +1.0204e+00 -1.4996e+00 -3.3825e+00 +2.3392e+00 -3.6992e+00 -4.9678e+00 +1.4932e+00 -3.6946e+00 -2.4429e+00 +1.5638e+00 -1.9573e+00 -3.0533e+00 +4.0037e+00
4879 +2.055901264e+00 +2.055901264e+00 +8.925901264e+00 +8.925901264e+00 +2.5565e+00 -4.5455e+00 +3.4751e+00 +1.8675e+00 +1.0167e+00 +2.2207e+00 +4.6680e-02 +1.4320e+00 +1.1818e-02 -4.2137e-01 -5.2014e-01 -1.0033e+00 -3.4174e+00 -4.1809e+00 -1.1214e+00 -4.9986e+00 +3.4929e+00 +2.0259e+00 +3.9599e+00 -3.6669e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.383950307e+01 +2.383950307e+01 +2.384950307e+01 +2.384950307e+01 -3.6306e+00 -4.3307e+00 -1.7025e+00 +8.0429e-01 -6.1341e-01 +4.8309e+00 +4.5367e+00 +3.5240e+00 -2.7556e+00 -5.6620e-01 -3.7018e+00 +4.7459e+00 +2.1166e+00 -3.1837e+00 -3.0412e+00 -3.4148e+00 +1.3818e+00 +2.8581e+00 -4.4512e+00 +3.4095e+00
3 +1.251392559e+01 +1.251392559e+01 +1.252392559e+01 +1.252392559e+01 -7.3897e-01 -3.5621e+00 -4.2779e+00 +4.1994e+00 +3.9995e+00 -3.3710e+00 -1.4908e+00 -6.9298e-01 +4.9290e+00 -1.6375e+00 +4.0847e+00 -1.0701e+00 +4.9632e+00 -4.9019e+00 -4.1711e+00 -4.2327e+00 -2.4001e+00 +1.4752e+00 +4.8821e+00 -4.8436e+00
8 +8.538560535e+00 +8.538560535e+00 +8.548560535e+00 +8.548560535e+00 -2.4191e+00 -2.2317e+00 -4.7278e-01 -4.9838e+00 +1.3034e+00 -6.7128e-02 +6.6113e-01 +1.0505e+00 -4.5291e+00 +2.2038e+00 +2.1591e+00 -1.7787e+00 +3.2650e-01 -4.4474e+00 +2.0312e+00 +2.6349e-01 -1.7915e+00 +2.2269e+00 -2.0436e-01 +4.6434e+00
27 +4.556403978e+00 +4.556403978e+00 +4.566403978e+00 +4.566403978e+00 +4.1778e+00 +2.9632e+00 -3.7166e+00 +4.7081e+00 -3.6009e-01 -5.8053e-01 -4.3447e+00 +4.0386e-01 -1.7436e+00 +3.5116e+00 -3.5480e+00 -1.3397e-01 -1.0926e+00 -3.2916e+00 -3.4219e+00 -4.1530e+00 +2.4556e+00 -4.6056e+00 +3.0075e+00 +2.7707e-01
65 +3.631530817e+00 +3.631530817e+00 +3.641530817e+00 +3.641530817e+00 -2.1756e+00 +4.5860e+00 -4.7720e+00 -1.5571e+00 -6.7503e-01 +5.2422e-01 +5.5548e-01 +4.0666e+00 -4.6412e+00 +1.5813e+00 +1.0996e+00 +3.8569e+00 -3.7644e+00 +8.4322e-01 +2.0090e+00 -1.2338e+00 +2.8427e+00 -2.2373e+00 -6.0981e-01 -2.1511e-01
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.547407796e+01 +2.547407796e+01 -1.051359220e+02 -1.051359220e+02 -4.7565e+00 +9.1901e-01 +5.6440e-01 +4.3703e+00 -5.4027e-01 -3.8981e+00 +3.3043e+00 -1.1339e+00 +4.2623e+00 +2.9358e+00 +2.6472e-01 -1.0840e+00 +4.5188e+00 +4.9006e+00 -7.4700e-01 -4.5649e+00 -1.6875e+00 -4.8440e+00 +2.8337e+00 +3.3098e+00
2 +1.388340822e+01 +1.388340822e+01 -1.167265918e+02 -1.167265918e+02 -3.9930e+00 +9.2050e-01 -3.6272e+00 -1.6728e+00 +1.1990e-01 +4.0730e+00 -4.1336e-01 -4.5154e+00 -1.0200e+00 -1.2186e+00 -3.5493e+00 -5.5911e-01 -4.8587e+00 -3.6664e-01 +4.8629e+00 +1.6810e+00 +4.0248e+00 -4.2057e+00 +4.3018e+00 -3.2708e+00
21 +8.794037913e+00 +8.794037913e+00 -1.218159621e+02 -1.218159621e+02 +2.3091e+00 -4.1113e+00 +7.7704e-01 +1.5663e+00 +2.5616e+00 -2.6991e+00 +1.4470e+00 +2.1508e+00 +3.4546e+00 -3.0514e+00 +3.6145e+00 +4.5643e+00 -1.3645e+00 -1.9654e+00 +1.1911e+00 +3.5753e+00 +3.8835e+00 -2.6864e+00 -4.5142e+00 +3.0233e+00
66 +4.303880125e+00 +4.303880125e+00 -1.263061199e+02 -1.263061199e+02 -1.0587e+00 -6.1977e-01 -3.2420e-01 +2.6286e+00 +1.4611e+00 +3.8048e-01 +2.3828e+00 +4.2493e+00 +2.5160e+00 +5.7838e-01 +3.0148e+00 -6.0294e-01 -2.9272e+00 +4.9948e+00 +4.7177e+00 -1.1928e+00 +1.9180e+00 +4.3280e+00 +3.4563e+00 +4.8363e+00
428 +3.558408672e+00 +3.558408672e+00 -1.270515913e+02 -1.270515913e+02 +2.3156e+00 +3.1135e+00 -1.5486e+00 +4.6513e+00 +2.8904e+00 +4.6284e+00 +3.3037e+00 -4.8958e+00 +1.4071e+00 +1.4084e-01 +3.3200e+00 -4.6724e+00 -7.9271e-01 +4.0342e+00 -4.7431e+00 -7.1620e-01 -3.6501e+00 -1.3389e+00 +3.8481e+00 -2.2314e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.859549544e+00 +5.859549544e+00 -2.172604505e+02 -2.172604505e+02 -9.8719e-01 +4.2015e+00 -4.9258e+00 -4.8235e+00 +1.4321e+00 +1.4258e+00 -5.7611e-01 -9.2640e-01 +8.4095e-01 +1.7516e+00 +2.1068e+00 +3.2452e+00 +2.7747e+00 +4.3300e+00 +3.8766e+00 -1.4101e+00 +3.7074e+00 -3.3428e+00 +1.9824e+00 +2.2236e+00
1304 +3.963141573e+00 +3.963141573e+00 -2.191568584e+02 -2.191568584e+02 -1.6448e+00 -1.6409e+00 +1.6300e+00 -2.0458e-01 +4.6733e+00 -8.4058e-02 +3.8302e+00 +3.2858e+00 +2.1058e+00 +3.2113e+00 -1.8250e+00 +1.4392e+00 -2.2205e+00 -3.3819e+00 -1.4057e+00 +6.9820e-01 -1.7248e-01 -3.3079e-01 +3.6889e+00 -4.2003e+00
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.287089426e+01 +1.287089426e+01 -3.155910574e+01 -3.155910574e+01 -3.5109e+00 +7.9354e-02 +1.6538e+00 -4.9270e+00 +1.3233e+00 +1.8384e+00 +2.6148e-01 -1.0668e+00 +4.7748e+00 +3.6426e+00 +4.2174e+00 +4.1167e+00 -4.0035e-01 +2.8404e+00 +4.3269e+00 +3.5022e+00 +4.8952e+00 +1.3875e-01 -1.1167e+00 -4.6318e+00
9 +7.803779054e+00 +7.803779054e+00 -3.662622095e+01 -3.662622095e+01 +1.7483e+00 -4.0282e+00 -1.8157e+00 -2.5707e+00 -9.9470e-01 -3.8915e+00 -2.1231e+00 +1.5353e+00 -3.5794e+00 +6.2885e-01 +1.8162e+00 -5.8308e-02 -8.3640e-01 -2.5500e+00 +9.2626e-01 -1.7498e+00 -3.8467e+00 +4.7208e+00 +4.8921e+00 +1.3886e+00
37 +5.044731540e+00 +5.044731540e+00 -3.938526846e+01 -3.938526846e+01 -4.6370e+00 +2.4703e+00 -2.5071e+00 +2.7208e+00 +3.4699e-01 -4.8474e-01 +2.3077e+00 -8.8451e-01 -3.2892e+00 -9.9118e-01 -3.8024e+00 -4.3318e+00 -3.0257e+00 -7.5856e-01 -1.4649e+00 +4.2863e+00 +7.3515e-01 -4.3035e-01 +1.4380e+00 +4.6344e+00
294 +3.955870681e+00 +3.955870681e+00 -4.047412932e+01 -4.047412932e+01 -3.5669e+00 -3.0285e+00 -4.6756e+00 -2.9565e+00 +9.1649e-02 +3.0677e+00 -1.6995e+00 +3.0533e+00 +1.4177e-01 +1.7674e+00 +4.3857e-01 -3.7168e+00 +2.4006e+00 -3.1345e+00 -3.0429e-02 +1.9662e+00 +3.3892e+00 -9.1451e-01 +1.6560e+00 -1.2515e+00
% function evaluation | noise-free fitness - Fopt (8.539000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.933945468e+01 +1.933945468e+01 +1.047294547e+02 +1.047294547e+02 -3.0518e-01 +1.8840e+00 +4.1873e+00 -1.2554e+00 -3.4858e-01 -3.3243e+00 -2.1065e+00 +3.3182e+00 +4.1114e+00 +1.5125e+00 +3.4908e+00 -2.4326e-01 -2.0912e+00 -9.1061e-01 -2.9191e-01 -2.4275e+00 +1.4519e+00 -1.7977e+00 +3.2167e+00 +2.6116e-01
3 +3.888736359e+00 +3.888736359e+00 +8.927873636e+01 +8.927873636e+01 +4.5228e+00 -4.6786e-01 +1.9755e+00 +2.0999e+00 +3.7194e+00 +2.4750e+00 +9.9429e-01 -6.4290e-01 +2.3640e-01 -1.3058e+00 +4.7208e+00 -1.7844e+00 +1.2587e+00 +2.8445e+00 +4.0524e+00 +8.0812e-01 -4.4100e+00 +2.5197e-01 +4.5565e+00 -2.5004e+00
% function evaluation | noise-free fitness - Fopt (-9.872900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.549651139e+01 +1.549651139e+01 -9.717934886e+02 -9.717934886e+02 +1.1141e+00 +2.6510e+00 -2.2266e-01 -1.8625e+00 +3.3029e+00 +2.2578e+00 +1.5563e+00 -5.7571e-01 +1.0502e+00 -4.9495e+00 -4.4293e+00 +3.7810e+00 -2.5842e+00 +1.9681e+00 +4.2067e+00 -4.9746e+00 -3.2230e+00 +4.7209e+00 +2.5200e+00 +4.3327e+00
3 +8.624530569e+00 +8.624530569e+00 -9.786654694e+02 -9.786654694e+02 -1.3148e+00 -3.6059e+00 -2.8267e+00 -6.7901e-01 -1.2579e+00 -6.4756e-01 +4.3709e+00 +3.9017e+00 +3.8074e+00 +4.4754e-01 -1.7426e+00 +2.1436e+00 +2.1816e+00 +8.2895e-01 +3.0682e+00 +2.7030e+00 -1.9666e+00 -2.5770e+00 -4.9873e-01 +4.9642e+00
18 +4.577650785e+00 +4.577650785e+00 -9.827123492e+02 -9.827123492e+02 -4.4661e+00 -3.7466e+00 +3.6598e+00 +9.7338e-01 -2.5380e+00 -3.5459e+00 +4.1993e+00 -3.2226e+00 +2.9693e-01 -2.3575e+00 +3.8924e+00 +3.9297e+00 -5.7171e-01 -4.7513e+00 +2.6715e-01 -4.5528e+00 -1.2068e+00 +1.5737e+00 +2.7654e+00 +9.7471e-01
166 +3.680221155e+00 +3.680221155e+00 -9.836097788e+02 -9.836097788e+02 -3.5743e+00 -1.7721e+00 +3.9357e+00 +3.5447e+00 +2.8422e+00 +2.5203e+00 -2.9819e+00 +8.6235e-01 -3.7556e+00 +3.7834e+00 -1.2668e+00 -7.5236e-02 +4.9328e+00 -2.9602e+00 +2.1126e+00 +1.3912e+00 +2.9798e-01 -4.2005e+00 +3.2375e+00 -6.2427e-01
% function evaluation | noise-free fitness - Fopt (-1.517600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.760624115e+01 +1.760624115e+01 -1.341537588e+02 -1.341537588e+02 -7.5870e-01 +3.2136e+00 -9.3751e-01 -2.6775e+00 -2.2601e+00 -2.6058e+00 +1.7777e+00 -1.1752e+00 -1.9123e+00 -3.0283e+00 -1.9951e+00 +3.9043e+00 -3.4966e+00 +4.8129e-01 +2.5743e+00 +3.1030e-01 +6.0928e-01 -2.2179e+00 -4.7542e+00 -3.6889e+00
4 +1.460593336e+01 +1.460593336e+01 -1.371540666e+02 -1.371540666e+02 +2.3470e+00 -2.2305e+00 +3.0534e+00 -3.9638e+00 -2.7640e+00 +3.8191e+00 -4.0972e+00 +4.6717e+00 +1.6478e-01 -4.8147e+00 -1.0837e+00 +4.2324e+00 +2.8710e+00 +9.6961e-01 -3.1772e+00 -4.8869e+00 +2.4173e+00 -1.3778e+00 -3.5968e+00 +2.9368e+00
8 +8.332256856e+00 +8.332256856e+00 -1.434277431e+02 -1.434277431e+02 -4.4535e+00 +3.0349e+00 -2.5116e+00 +4.3771e+00 -3.7544e+00 +8.7302e-01 +1.6584e+00 -3.9985e+00 +4.2950e+00 +3.2135e+00 +4.1714e+00 -1.0867e+00 +3.3519e+00 -2.7691e+00 +4.7271e+00 -9.3738e-01 -1.6350e+00 -1.4904e+00 +3.2721e+00 -7.9438e-01
83 +5.520792359e+00 +5.520792359e+00 -1.462392076e+02 -1.462392076e+02 +3.4857e-01 +4.5397e+00 +4.2467e+00 +4.7254e+00 -3.5091e+00 -3.0697e-01 +4.8140e-01 -2.7683e+00 -1.4336e+00 -2.7233e+00 +3.6756e+00 +4.4546e+00 -3.8819e+00 +4.2431e+00 -2.2532e-01 +2.7751e+00 -4.6921e+00 -2.1282e+00 +2.7028e+00 -2.5269e-02
1259 +3.053326517e+00 +3.053326517e+00 -1.487066735e+02 -1.487066735e+02 +1.6905e+00 +1.7914e+00 +4.9469e+00 +2.8233e+00 +4.7139e+00 +4.9455e-01 +3.7884e+00 -1.0021e-01 -2.6162e+00 -1.2383e+00 +4.5763e+00 -4.6137e+00 +2.1598e+00 +4.2400e+00 +4.0777e+00 +3.5392e+00 -3.6702e+00 +4.4902e+00 +1.5646e+00 +2.8234e+00
% function evaluation | noise-free fitness - Fopt (6.680000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.086073372e+01 +1.086073372e+01 +7.766073372e+01 +7.766073372e+01 +1.4457e+00 -2.9760e-01 +8.6416e-01 +4.3030e+00 +3.0551e+00 -3.2263e+00 +2.9259e+00 +4.3548e+00 +2.4713e+00 -3.2321e+00 -3.2753e+00 +1.1464e+00 +2.7247e+00 +1.8163e+00 +3.8207e+00 -4.0778e+00 -1.5751e+00 +4.6839e+00 -3.0898e+00 +7.4111e-01
7 +8.695722119e+00 +8.695722119e+00 +7.549572212e+01 +7.549572212e+01 -1.7268e+00 -1.4317e+00 -3.4876e+00 -3.7744e+00 -4.2878e+00 +2.4791e+00 +2.6119e+00 -3.4761e+00 +4.9495e+00 -1.2154e+00 +2.5348e+00 +4.3997e+00 -5.8147e-01 -2.4233e+00 +2.6276e+00 +8.9538e-01 -3.9059e-01 +3.3453e+00 -1.8226e+00 +4.9440e+00
113 +5.819790185e+00 +5.819790185e+00 +7.261979018e+01 +7.261979018e+01 +2.7884e+00 +1.3716e+00 +3.1782e+00 -2.5190e+00 -2.1605e+00 +5.9052e-02 +2.3648e+00 +2.8202e-02 +4.7563e+00 +1.7667e+00 +4.6902e+00 -2.8101e+00 -3.9186e+00 +4.0515e+00 -2.2220e+00 -1.5036e+00 -3.4765e+00 -2.6379e+00 +1.0595e+00 -1.4807e+00
1603 +3.345221696e+00 +3.345221696e+00 +7.014522170e+01 +7.014522170e+01 +1.2989e+00 -3.3956e+00 +3.5639e+00 +4.9084e+00 -4.8969e+00 -2.8137e+00 +1.1702e+00 -3.4853e+00 -1.1040e+00 +4.5799e+00 -2.4102e+00 +3.3147e-01 +2.5902e+00 -4.9296e+00 +3.4145e+00 +4.1089e+00 -1.4137e+00 +3.5365e+00 -1.5251e+00 +2.9053e+00
% function evaluation | noise-free fitness - Fopt (9.625000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.456270057e+01 +1.456270057e+01 +1.108127006e+02 +1.108127006e+02 +4.8490e+00 +2.2275e-01 -4.3006e+00 +1.1010e+00 -3.9989e+00 -2.3126e+00 +3.7781e-01 -2.3424e+00 -3.2488e-01 -4.6666e+00 +4.7099e+00 +2.6857e+00 -2.6112e+00 +4.7785e-01 -2.1513e+00 -1.6830e+00 +4.4451e+00 +3.7628e+00 -3.8194e+00 -1.4511e+00
30 +6.049375541e+00 +6.049375541e+00 +1.022993755e+02 +1.022993755e+02 -4.9185e+00 +3.1690e+00 +3.3535e-01 +2.0536e+00 +1.8072e+00 +7.8680e-01 -2.5959e+00 +6.7597e-01 -9.5668e-01 +1.4553e+00 +7.3028e-01 +2.2716e+00 -3.0716e+00 -4.0789e+00 -5.7379e-01 +3.7507e+00 +3.7983e+00 -1.4614e+00 -2.1542e+00 -3.8343e+00
999 +3.607214848e+00 +3.607214848e+00 +9.985721485e+01 +9.985721485e+01 -2.8470e+00 +3.9268e+00 -5.8422e-01 -3.0932e+00 -1.6763e+00 +3.7819e-01 +1.6392e+00 +4.3077e+00 +2.9195e-01 -1.8296e+00 -4.4181e+00 +1.4061e-01 +1.5242e+00 -4.8270e-01 +1.2836e+00 -1.7294e+00 +1.8935e+00 -4.0115e+00 +4.3151e+00 +2.4069e-01
% function evaluation | noise-free fitness - Fopt (1.467200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.585141726e+01 +2.585141726e+01 +1.725714173e+02 +1.725714173e+02 +4.6824e+00 +5.8365e-01 -4.4108e+00 -3.0093e-02 -2.9873e+00 +2.7349e+00 -4.0180e+00 -1.8074e+00 -1.2713e+00 -1.3165e+00 +1.4816e+00 -2.9348e+00 -4.4317e+00 -4.6074e+00 +3.8648e+00 -6.7951e-01 +1.9242e+00 -2.0082e+00 -4.0766e+00 -2.8648e+00
2 +9.021251429e+00 +9.021251429e+00 +1.557412514e+02 +1.557412514e+02 -1.9826e+00 -3.3053e+00 +3.5007e+00 -1.1237e+00 -1.1765e+00 +2.3718e+00 -4.4322e+00 +2.2408e+00 +4.1350e+00 -1.4016e+00 +3.4243e+00 -4.6692e+00 +1.8089e+00 -2.8534e+00 -2.8823e+00 +2.4132e+00 +1.9727e+00 -2.3014e+00 +4.0356e-01 +2.3751e+00
82 +4.842662169e+00 +4.842662169e+00 +1.515626622e+02 +1.515626622e+02 +1.9737e+00 -5.9636e-01 +3.8386e+00 -2.1069e+00 +3.4306e+00 +4.6467e+00 -3.0028e-01 -5.4172e-01 +3.6611e+00 +1.5246e+00 -9.5676e-01 -4.0702e+00 -7.4808e-01 +2.2433e+00 -2.4918e+00 -2.2579e+00 +3.8900e+00 -1.6990e+00 +4.8080e-01 -5.7885e-01
406 +3.246615891e+00 +3.246615891e+00 +1.499666159e+02 +1.499666159e+02 +1.3159e+00 +2.3649e+00 -8.3447e-01 -2.2506e-01 -2.6029e+00 -4.3612e+00 +4.3744e+00 +4.4437e+00 +2.1257e+00 +4.9910e+00 -2.6635e+00 +1.5374e+00 +3.4571e+00 -2.8555e-01 -3.6100e+00 +3.3708e+00 +2.6249e+00 -1.6517e+00 -4.9937e+00 -1.2798e+00
% function evaluation | noise-free fitness - Fopt (-5.919800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.667819930e+01 +1.667819930e+01 -5.753018007e+02 -5.753018007e+02 +2.1823e+00 -3.1050e+00 +4.7865e+00 +3.7085e-01 -1.2759e+00 -4.3650e+00 +2.8524e+00 +2.9654e-01 +3.1276e+00 -2.0222e-01 -1.8149e+00 +2.2751e+00 +7.2402e-01 -1.2933e+00 +2.3901e+00 +3.6833e+00 +4.0012e+00 +1.4343e+00 -8.5331e-02 -2.3764e+00
