% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.291636167e+03 +2.291636167e+03 +3.291636167e+03 +3.291636167e+03 +1.7942e+00 -4.8006e+00 +3.8354e+00 -4.9427e+00 -4.0354e+00 +9.7356e-01 +4.8366e+00 -4.9665e+00 +2.8967e+00 -4.5017e+00 -4.6176e+00 -2.7044e+00 -2.4547e+00 -2.4062e+00 +4.9304e+00 +1.0282e-01 +5.4309e-02 -1.1150e+00 +4.8206e+00 -4.5606e+00
4 +1.327708702e+03 +1.327708702e+03 +2.327708702e+03 +2.327708702e+03 +2.9464e+00 +3.4782e+00 +2.0860e+00 -1.2458e+00 +2.6747e-01 +4.9743e+00 +9.1118e-01 -1.0520e+00 +2.9230e+00 +2.9794e+00 -4.1200e+00 +2.2737e+00 -1.5992e+00 +1.0834e+00 -3.1625e+00 -4.6901e+00 +7.9505e-01 -3.5548e+00 +4.1737e-02 +2.6364e+00
17 +9.852551968e+02 +9.852551968e+02 +1.985255197e+03 +1.985255197e+03 +1.3050e-01 +4.4095e+00 +3.3331e+00 +2.1666e+00 -2.1768e+00 -2.3649e+00 -3.7355e+00 -2.5312e+00 -3.4916e-01 -1.2378e+00 -1.6377e+00 +1.4447e+00 -2.7275e+00 -2.9835e+00 +1.3791e+00 +9.7334e-01 -3.0553e+00 +2.2582e+00 -3.0039e+00 +7.5966e-01
26 +6.210430011e+02 +6.210430011e+02 +1.621043001e+03 +1.621043001e+03 +4.6604e+00 +3.6563e+00 -3.1761e-01 +4.8938e+00 +1.5499e+00 +2.8826e+00 +1.0085e+00 -1.7998e-01 -3.8233e+00 -3.2529e+00 -1.0957e+00 -2.8563e+00 -3.2689e+00 -2.0031e+00 +1.5074e-01 +4.3442e+00 +1.3825e+00 -1.6285e+00 -3.0812e+00 +2.7150e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.357898973e+03 +1.357898973e+03 +1.427928973e+03 +1.427928973e+03 -1.2585e+00 -5.1142e-01 -2.2000e+00 -5.7579e-01 -2.6634e-01 +4.3613e+00 -2.4569e+00 +6.5437e-01 +5.5048e-01 +2.1547e-01 +4.5868e+00 +2.3514e+00 +2.7076e+00 +1.9817e+00 -1.6940e+00 -4.4433e+00 -1.7288e+00 -4.0320e+00 -4.2289e+00 +7.7411e-01
17 +9.184179326e+02 +9.184179326e+02 +9.884479326e+02 +9.884479326e+02 -2.6234e+00 -3.3971e+00 +4.2814e+00 +1.7038e+00 +2.8363e+00 -3.9120e+00 +2.4160e+00 +9.5320e-01 -3.2198e+00 +1.1574e+00 -4.8630e+00 -1.5115e+00 +1.5878e-01 -1.2855e+00 +4.5829e-01 -4.6695e-01 +2.3789e+00 +4.0202e+00 -1.6127e+00 -4.0892e+00
1250 +6.250243765e+02 +6.250243765e+02 +6.950543765e+02 +6.950543765e+02 +2.1175e+00 -3.7887e+00 -4.3065e+00 -4.1197e+00 +2.8192e+00 -4.6546e+00 -3.9726e+00 +2.8928e+00 -2.4065e-02 +1.6064e+00 -4.5972e+00 -1.7823e+00 +1.9357e+00 -4.1031e+00 -4.0852e+00 -4.0687e+00 -2.0459e+00 -6.6488e-01 -4.9562e+00 +4.4650e+00
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.098900782e+03 +4.098900782e+03 +4.050680782e+03 +4.050680782e+03 +1.3466e-01 -1.7534e+00 -3.9783e+00 +4.1049e+00 +2.3842e+00 -1.0025e+00 +1.1681e+00 +4.7544e+00 +1.1980e+00 -1.2579e+00 -2.9550e+00 +4.1142e+00 +2.8054e+00 +3.1146e+00 +2.1889e+00 +2.8281e+00 -3.9434e+00 -3.8412e+00 -1.8388e+00 -1.6749e+00
3 +1.995804158e+03 +1.995804158e+03 +1.947584158e+03 +1.947584158e+03 -4.0390e+00 -3.6173e+00 -4.3948e+00 +2.8231e+00 -3.2552e+00 +3.4429e+00 +3.4617e+00 -4.1954e+00 +4.7481e+00 -1.0280e+00 +2.5718e-01 -3.6575e+00 +7.8043e-01 -4.4361e+00 -2.7049e+00 +3.1542e+00 -2.5712e+00 +4.5324e+00 +4.4345e+00 +2.5274e+00
5 +1.202841253e+03 +1.202841253e+03 +1.154621253e+03 +1.154621253e+03 +3.6327e+00 +2.3685e+00 -4.0324e+00 -9.4735e-01 -2.4096e+00 +1.9008e+00 -3.1472e+00 -3.9083e+00 +1.4716e+00 +4.0961e+00 -3.5463e+00 +4.3271e+00 -1.3682e+00 +4.2791e+00 -1.3345e+00 -1.7405e+00 +3.6317e+00 +5.2495e-01 +2.1069e+00 +1.6858e+00
18 +7.550168672e+02 +7.550168672e+02 +7.067968672e+02 +7.067968672e+02 +1.6511e+00 +1.4681e+00 +3.8243e+00 +7.7515e-02 -3.0093e+00 +2.0534e+00 -3.0071e+00 +3.0935e-01 -3.9031e+00 +2.0539e+00 -1.3325e+00 -9.0023e-01 +2.2876e+00 +2.3126e+00 +2.2083e+00 +1.1063e-01 -4.8728e+00 +4.2725e+00 -2.5346e+00 +4.6679e+00
70 +5.427362960e+02 +5.427362960e+02 +4.945162960e+02 +4.945162960e+02 -2.0697e+00 +1.4306e+00 -3.9240e+00 -3.8441e+00 -4.2055e+00 +2.5169e+00 -1.3501e+00 +1.7241e+00 -4.3883e+00 +3.1526e-01 -2.1917e+00 +2.3847e+00 -2.4451e+00 +8.1160e-01 -3.7009e+00 -1.1692e+00 -1.4702e+00 -1.4422e+00 +2.7438e-01 +3.1086e+00
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.884315273e+03 +1.884315273e+03 +1.909785273e+03 +1.909785273e+03 -1.5953e+00 -4.5712e-01 +2.9712e+00 -9.5822e-01 -1.1421e+00 +4.4432e+00 +1.6210e-01 -3.0835e+00 -3.9558e+00 -1.8495e+00 -4.9762e+00 +3.6126e+00 -2.3491e+00 +1.9746e+00 +1.5766e+00 -2.4880e+00 +5.0867e-01 +1.5178e+00 -3.8929e+00 -4.0960e+00
