% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.887815035e+08 +1.887815035e+08 +1.887808824e+08 +1.887808824e+08 -1.4498e-02 +3.9228e+00 -6.6926e-01 -1.3387e+00 -9.2650e-01 -2.5714e+00 +4.8463e+00 +2.4580e+00 +2.7965e+00 +4.0034e+00 -3.4848e+00 -2.1830e+00 +4.2903e+00 +3.5459e+00 +2.0160e+00 -4.0199e+00 -7.1170e-01 -2.6435e+00 +2.3296e+00 -3.2382e+00
315 +1.493817427e+08 +1.493817427e+08 +1.493811215e+08 +1.493811215e+08 -4.0586e+00 +7.5725e-01 +1.6383e-01 -4.1938e+00 -3.8953e+00 -3.6827e-01 -3.6875e+00 -2.5769e+00 +4.9812e+00 -2.5063e+00 -2.4739e+00 -1.4312e+00 +2.7145e+00 +2.3246e+00 +8.2667e-01 -1.4452e+00 +3.6089e+00 +1.9088e+00 -7.9931e-01 -3.6104e-01
4398 +6.455037672e+07 +6.455037672e+07 +6.454975561e+07 +6.454975561e+07 +1.1275e+00 +4.7182e+00 +1.8476e+00 -3.5096e+00 -1.7150e+00 -5.6562e-01 +2.9363e+00 -2.5236e+00 +1.7461e+00 -1.3085e+00 +1.1041e+00 +2.9152e+00 -1.3256e-01 +3.8648e+00 +4.7365e+00 -2.5374e+00 -9.4824e-01 +3.7690e+00 +4.4290e+00 -3.1612e+00
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.281807297e+10 +1.281807297e+10 +1.281807272e+10 +1.281807272e+10 -2.1340e+00 -4.7014e+00 -3.2123e+00 +4.9041e+00 -2.5609e+00 +2.8298e+00 +1.8104e+00 -1.7226e+00 -1.9923e+00 -4.0257e+00 -1.1382e-01 -4.6124e+00 -1.7854e+00 -6.8697e-01 -1.8229e+00 -2.6347e+00 -1.6223e+00 -1.5913e+00 +4.5895e+00 -3.4103e+00
2 +2.064795488e+09 +2.064795488e+09 +2.064795233e+09 +2.064795233e+09 +4.9490e+00 +2.1104e+00 -3.6282e+00 -3.9821e+00 +2.2121e+00 -1.1237e+00 +5.7724e-01 +2.0833e+00 -7.9285e-01 -2.5563e+00 +3.6121e+00 -4.8428e+00 -2.9022e+00 -5.6129e-01 +4.2857e-01 +5.5757e-01 +4.1867e+00 +2.7626e+00 +2.3386e+00 -8.1766e-02
7 +7.168329386e+08 +7.168329386e+08 +7.168326837e+08 +7.168326837e+08 -6.6358e-02 -3.3850e+00 +3.5863e+00 +9.3456e-01 -2.0952e+00 -8.8488e-01 -3.9141e+00 -2.8508e+00 -2.5475e+00 -2.1223e+00 -7.1468e-01 +4.4392e+00 -2.5358e-01 -1.6178e+00 -2.7005e+00 +9.9949e-01 +3.6643e+00 -4.7649e+00 -3.7731e+00 +2.1731e+00
40 +4.140218280e+08 +4.140218280e+08 +4.140215732e+08 +4.140215732e+08 +3.0234e+00 +5.0995e-01 +2.2549e+00 -2.6375e+00 -1.2761e-01 -1.2874e+00 -1.2584e+00 -3.4712e-01 +6.8017e-01 -9.6715e-04 +4.8439e+00 +2.5260e+00 +3.6004e-01 +4.9094e+00 +1.9167e+00 +1.0159e-01 -1.3337e+00 +9.9646e-02 +3.6246e+00 -7.9234e-01
90 +2.163421471e+08 +2.163421471e+08 +2.163418923e+08 +2.163418923e+08 +1.8381e+00 +2.7467e+00 +4.7600e+00 -8.9489e-01 +1.0656e+00 -4.4070e-01 -6.5608e-01 +2.4465e+00 -5.9853e-01 +1.7083e+00 -8.3049e-01 +4.9040e+00 -2.0874e+00 +7.6081e-01 +9.1416e-01 -4.4102e+00 +2.6644e+00 +2.7189e+00 -7.1798e-01 +3.5833e+00
1290 +1.505091521e+08 +1.505091521e+08 +1.505088973e+08 +1.505088973e+08 +3.1861e+00 -1.0192e-01 +3.0251e+00 +2.2298e+00 -2.3078e+00 -4.1888e+00 +2.3394e+00 +4.0073e+00 +3.7984e+00 +3.0502e+00 +2.8871e+00 +2.0908e-01 -4.6991e+00 -1.7036e+00 -8.2174e-01 -4.2927e+00 +2.9658e+00 +3.7127e+00 -4.7595e+00 +2.1561e+00
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.966222046e+08 +2.966222046e+08 +2.966222612e+08 +2.966222612e+08 -1.3397e+00 -2.5525e+00 -1.7208e+00 +2.7212e+00 -3.0049e+00 +1.5377e+00 -2.8067e+00 -9.3912e-01 -3.3236e+00 +4.0151e+00 -2.9619e+00 +2.4624e+00 -1.7185e+00 +4.0276e+00 -1.4156e-01 +2.6657e+00 -2.3579e+00 -3.1848e+00 -3.5955e+00 -8.4928e-01
117 +2.339306747e+08 +2.339306747e+08 +2.339307313e+08 +2.339307313e+08 -6.6047e-01 -1.1628e+00 -4.1899e+00 +1.2874e+00 +5.2401e-01 +2.1437e+00 -5.5492e-02 -3.9811e+00 -4.6441e-01 -1.8463e+00 +9.5088e-01 -1.0832e+00 +3.1549e-01 +1.7763e-01 -3.1971e+00 -1.2983e+00 +5.2676e-01 -1.2423e+00 +4.3957e+00 +1.5083e+00
1427 +1.530767691e+08 +1.530767691e+08 +1.530768258e+08 +1.530768258e+08 -3.7567e+00 -4.8533e-01 -4.1113e+00 +7.4602e-01 -3.1585e+00 -1.0412e+00 -1.4409e+00 +1.6060e+00 +2.6651e-01 +4.8038e+00 -9.7762e-01 +3.1904e+00 -6.5266e-01 +2.0133e+00 +2.0662e-01 +3.4707e+00 +1.9311e+00 +7.7232e-01 -2.4089e+00 -3.9253e+00
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.969776764e+09 +2.969776764e+09 +2.969776746e+09 +2.969776746e+09 -8.6941e-01 -1.0105e+00 +3.8952e+00 +4.4110e+00 -2.7488e-01 +2.1144e+00 +3.6622e+00 -1.4057e+00 +4.6735e+00 -4.0919e+00 +3.4196e+00 +9.6885e-01 +2.7877e+00 -3.5116e+00 -1.3380e+00 -1.9522e-01 -8.5714e-01 +5.2057e-02 -6.5271e-01 -2.5715e+00
5 +4.604815787e+08 +4.604815787e+08 +4.604815606e+08 +4.604815606e+08 +7.0982e-01 -2.3383e+00 +4.2878e+00 +1.4858e+00 -1.8654e+00 -4.9918e+00 +3.7742e+00 -4.0707e+00 -4.7775e+00 -2.6033e+00 +1.9346e+00 -1.3083e+00 +2.1536e+00 +3.9065e+00 -3.2433e+00 -2.6884e+00 +1.4510e+00 -4.9540e+00 +7.0165e-01 +1.8872e+00
12 +2.325517010e+08 +2.325517010e+08 +2.325516829e+08 +2.325516829e+08 +9.1848e-01 -1.1210e+00 -2.6345e-01 -2.8245e+00 +1.4506e+00 +2.0773e+00 +4.7740e+00 +2.3839e+00 +2.0567e+00 -4.1397e+00 -4.8852e+00 -2.5350e+00 +3.7926e+00 +2.0461e+00 +4.0337e+00 -2.3972e+00 -1.1011e+00 -1.5719e+00 +3.5300e+00 +3.4708e+00
115 +1.579118456e+08 +1.579118456e+08 +1.579118275e+08 +1.579118275e+08 -3.9811e-01 +1.1427e+00 -3.0670e+00 +3.1793e+00 +3.7868e+00 -2.5637e-02 +2.1421e+00 -3.8470e+00 +4.8479e+00 -1.7784e-01 +2.9326e+00 +2.8740e-01 +3.0650e+00 +1.4082e+00 +2.2101e+00 +4.5176e+00 -4.4147e+00 -4.7858e+00 +2.1350e+00 +3.1447e+00
1917 +8.953211907e+07 +8.953211907e+07 +8.953210097e+07 +8.953210097e+07 +5.8581e-01 +3.7983e-01 -2.4401e-02 +3.1891e+00 -1.6412e+00 -4.8305e+00 +6.5598e-01 -2.0421e+00 +4.8898e+00 +2.5602e+00 -5.1970e-01 -2.6635e-01 +4.1286e+00 -9.5728e-01 -1.0816e+00 -1.0453e-01 -4.0918e+00 -3.0993e+00 +2.8552e+00 +1.0321e+00
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.537993530e+09 +1.537993530e+09 +1.537993568e+09 +1.537993568e+09 -4.0970e+00 +1.7720e+00 +4.3352e+00 -3.9623e+00 +2.4299e+00 +1.6389e+00 +3.9392e+00 -1.2591e+00 +2.5697e+00 -3.1837e+00 -4.8936e+00 +1.5807e+00 -1.1623e+00 +2.4184e+00 +2.3626e+00 +4.3087e+00 -4.2754e+00 -1.0985e+00 +1.1739e+00 -6.0400e-01
4 +9.379493814e+08 +9.379493814e+08 +9.379494192e+08 +9.379494192e+08 -2.1269e+00 -1.6771e+00 -1.9047e+00 +8.6379e-01 -4.2857e+00 -4.1706e+00 +2.0327e+00 -1.4739e-01 +8.5819e-01 +3.6595e+00 +1.8221e+00 -3.0861e+00 +4.1855e+00 -1.0185e+00 -1.0598e+00 +3.1435e+00 +3.5035e+00 +4.7164e+00 +4.2750e+00 -2.7288e+00
7 +2.549997880e+08 +2.549997880e+08 +2.549998257e+08 +2.549998257e+08 +1.7748e+00 -2.8927e-01 +8.8429e-01 +4.2949e+00 -8.0560e-01 -3.8357e+00 -2.1694e+00 -2.8597e+00 -3.5666e+00 -1.9525e+00 +4.5990e+00 -3.8055e+00 -1.0756e+00 -3.8671e+00 -3.6719e-01 -3.7116e-01 -9.9789e-01 +1.8949e+00 +2.3006e+00 +1.3197e+00
14 +2.449982489e+08 +2.449982489e+08 +2.449982867e+08 +2.449982867e+08 +1.7745e-01 +3.6225e+00 +3.5752e+00 +5.2622e-01 -2.1885e+00 -3.8077e+00 +1.8409e+00 -8.9129e-01 -2.9255e+00 -3.0773e+00 -3.9319e+00 +7.8443e-01 -7.4411e-01 -7.8533e-02 -1.5247e+00 +1.2351e+00 -2.7451e+00 +4.7339e+00 -1.1408e+00 -6.1806e-02
44 +1.511980099e+08 +1.511980099e+08 +1.511980477e+08 +1.511980477e+08 +1.7402e+00 -3.9025e+00 +2.5607e+00 +3.8994e+00 +1.1901e+00 -4.7374e+00 -2.9584e+00 +2.0016e+00 +7.2005e-01 -1.1446e+00 +2.1150e+00 +2.4921e+00 +8.4637e-01 -8.2424e-02 +1.1406e+00 -3.5316e+00 -4.4348e+00 -3.3494e+00 +1.0762e+00 -3.3160e+00
1765 +9.505188040e+07 +9.505188040e+07 +9.505191817e+07 +9.505191817e+07 -9.3620e-01 +5.1295e-01 +5.5354e-01 -3.5662e+00 +4.3541e+00 -2.4928e+00 -3.9697e+00 -5.1130e-01 -1.7401e+00 -3.3804e+00 -7.5044e-01 +4.4753e-01 -3.7923e+00 +8.7725e-01 -2.5977e+00 +3.2719e+00 +1.3605e+00 +4.1933e-01 +1.7309e+00 -2.9817e+00
% function evaluation | noise-free fitness - Fopt (-1.523000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.916896232e+09 +7.916896232e+09 +7.916896217e+09 +7.916896217e+09 -4.0159e+00 +3.5073e+00 -3.6894e+00 +8.7127e-01 -4.7309e+00 +4.7971e+00 -8.6724e-01 +1.5183e+00 -1.7316e+00 -4.5151e+00 +2.9804e+00 -2.6540e-01 -1.7758e+00 +2.5523e+00 +1.1447e+00 +2.9753e+00 +6.2322e-01 +4.2330e+00 -3.7718e-01 -2.5754e+00
2 +1.580811792e+09 +1.580811792e+09 +1.580811776e+09 +1.580811776e+09 -1.3293e+00 +3.9319e+00 -4.5683e+00 -4.9444e+00 +2.5442e+00 +6.8662e-01 -2.5355e+00 +4.5223e+00 -4.1050e+00 +2.0506e+00 +2.9429e+00 -2.8569e+00 +4.4210e+00 -4.2668e+00 -3.5751e+00 +1.8722e-01 +2.7017e-01 +3.4153e+00 +2.7651e+00 -3.9459e+00
3 +3.197250585e+08 +3.197250585e+08 +3.197250433e+08 +3.197250433e+08 +2.4072e+00 +4.3876e+00 -4.5049e+00 -2.1909e+00 +4.0554e+00 +1.5532e+00 -4.4687e+00 -2.9734e+00 -3.0201e+00 +1.8697e+00 +6.4863e-01 -3.4382e-01 +2.5035e+00 +4.0338e+00 +3.1778e+00 -3.6153e+00 -2.5910e+00 -3.1957e+00 +1.1050e+00 +2.5535e+00
