% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.560221661e+03 +2.560221661e+03 +2.590191661e+03 +2.590191661e+03 +4.9423e-01 +6.6217e-01 +3.1619e+00 -2.2065e-02 +1.0284e-01 -2.2929e+00 -1.4786e+00 -4.9235e+00 -4.8209e+00 +1.8135e+00 -2.7474e+00 -1.5491e+00 -1.9478e+00 +4.2873e-02 -3.1498e+00 +1.0110e+00 -4.7589e+00 -3.3935e-01 -7.0760e-01 +3.8170e+00
9 +2.279451195e+03 +2.279451195e+03 +2.309421195e+03 +2.309421195e+03 +9.7367e-01 +4.2991e+00 -3.6840e+00 -2.9391e+00 +1.6789e+00 +1.9036e+00 +4.4644e+00 +3.2641e+00 +1.5459e+00 -1.0623e+00 +3.2838e+00 -3.8834e+00 +2.8631e+00 +3.6048e+00 -7.9815e-01 +1.8859e+00 -2.5232e-01 +3.4641e-01 +4.3591e+00 -3.2245e-01
3970 +1.303401086e+03 +1.303401086e+03 +1.333371086e+03 +1.333371086e+03 +2.9114e+00 -4.1432e+00 -4.8142e-02 -3.0221e+00 +1.1445e+00 +2.5448e+00 -3.9707e+00 -3.5923e+00 +2.8791e+00 -3.9759e+00 -1.1301e+00 -2.7295e+00 +2.1358e+00 +3.3993e+00 -2.2979e+00 +1.9676e+00 -1.0406e+00 -3.4737e+00 +2.9827e+00 -2.6998e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.279812997e+03 +3.279812997e+03 +3.228102997e+03 +3.228102997e+03 +5.3274e-01 -4.0536e+00 +4.8638e+00 -4.2437e+00 +5.7663e-01 +1.7828e+00 -1.9707e+00 -1.2747e+00 +1.6402e+00 -1.0549e+00 -4.4717e+00 +4.6993e+00 +2.9862e+00 -4.3497e+00 -3.0906e+00 +1.2375e+00 -3.7637e+00 +2.9469e+00 -5.7572e-02 -3.0423e+00
77 +1.989208350e+03 +1.989208350e+03 +1.937498350e+03 +1.937498350e+03 +6.7627e-01 +2.1110e+00 +3.6469e+00 -1.2729e+00 -4.5864e+00 +1.8707e+00 -3.1321e+00 +2.6457e+00 -2.8775e+00 +2.7779e+00 +3.1299e+00 +4.6234e+00 +8.2051e-01 -1.4794e+00 -1.1808e+00 +4.6424e+00 -3.4366e+00 -4.6642e-01 +1.1393e+00 +2.0957e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.263237789e+03 +3.263237789e+03 +2.983287789e+03 +2.983287789e+03 -2.3882e+00 -2.5214e+00 -1.9136e+00 -4.3825e+00 +3.5649e+00 -3.9042e+00 +2.1155e+00 -3.2804e+00 +2.5410e+00 -7.9754e-01 -1.6993e+00 -4.5960e+00 -1.5264e+00 +3.5906e+00 +4.2331e-01 +2.2512e+00 -4.0608e+00 -4.2484e+00 -3.1964e+00 +2.8471e-01
23 +2.492507999e+03 +2.492507999e+03 +2.212557999e+03 +2.212557999e+03 -9.6811e-02 +2.3909e+00 +2.6979e+00 -3.3146e+00 -3.9109e+00 +1.1313e-01 -4.3086e+00 -1.0130e+00 +1.0253e+00 -2.2915e+00 -5.2002e-01 +1.3356e+00 -4.8179e+00 +2.0666e-01 +1.0816e-01 -1.1154e+00 +4.1904e+00 -4.1111e+00 +2.7741e-01 -4.0468e+00
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.796727876e+03 +2.796727876e+03 +3.728717876e+03 +3.728717876e+03 -6.0264e-01 -4.6264e+00 -3.3545e+00 -9.2470e-01 -3.4086e-01 +3.1153e+00 +4.1231e+00 +5.1299e-01 +3.1379e+00 +4.9805e+00 -1.0175e+00 -3.4343e+00 +3.7959e+00 -1.8574e+00 +2.0370e+00 +2.2998e+00 -3.9457e+00 -2.5282e+00 -2.9538e+00 +3.8596e-02
7 +2.375598315e+03 +2.375598315e+03 +3.307588315e+03 +3.307588315e+03 +2.2262e+00 +1.2259e+00 -4.6511e+00 -1.6189e+00 +2.4140e+00 -2.4607e-01 +2.7340e+00 -3.0089e+00 -4.8641e+00 +2.5589e+00 +1.8773e+00 +3.3776e+00 +6.4140e-01 -1.1776e+00 -9.4131e-01 -3.1687e+00 -3.0194e+00 +3.3049e-01 +3.1818e+00 -9.9223e-01
750 +1.479367885e+03 +1.479367885e+03 +2.411357885e+03 +2.411357885e+03 +2.7168e+00 -2.1010e+00 -2.5834e+00 +4.8984e-02 -1.5903e+00 -4.4996e+00 +6.9319e-01 -2.3844e+00 -9.2544e-01 +3.5513e+00 +1.5816e+00 -9.1649e-02 +7.5720e-01 -2.3432e+00 +4.1594e+00 -1.8268e+00 -2.4771e+00 -3.1755e-01 +3.0407e+00 +4.3534e-01
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.496151217e+03 +3.496151217e+03 +3.609461217e+03 +3.609461217e+03 +4.6437e+00 +2.8729e+00 -2.3627e+00 +1.5888e+00 +3.7417e+00 -4.6218e+00 -3.8940e+00 +8.6997e-02 -3.4768e+00 +2.6959e+00 +2.3773e+00 -2.7611e+00 -1.9180e+00 +1.1226e+00 +3.2609e+00 -4.6307e+00 -3.8081e+00 -8.6712e-01 +4.2462e+00 +2.7543e+00
3 +2.248293625e+03 +2.248293625e+03 +2.361603625e+03 +2.361603625e+03 -8.6640e-01 -9.8743e-01 -2.4921e+00 +2.7198e+00 +2.0804e+00 -2.7928e+00 -2.9618e+00 +1.9483e+00 -3.2266e+00 +1.0245e+00 -1.0449e+00 -1.3292e+00 -1.1608e+00 -2.3260e+00 -4.6128e+00 +1.9773e+00 +3.7536e+00 +7.8612e-01 -3.1947e+00 -8.1376e-01
% function evaluation | noise-free fitness - Fopt (-3.000200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.356166991e+03 +3.356166991e+03 +3.056146991e+03 +3.056146991e+03 -1.8943e+00 -1.7994e+00 +2.9020e+00 -4.2844e+00 -2.4534e+00 +4.9000e-01 -3.0393e+00 -4.9471e+00 +2.7376e+00 -4.9954e+00 +2.4059e+00 +3.6402e-02 +4.1421e+00 +4.9444e+00 +1.2868e+00 -4.2344e+00 -2.7518e+00 -8.0176e-01 -4.4827e+00 +1.7555e+00
13 +2.293830271e+03 +2.293830271e+03 +1.993810271e+03 +1.993810271e+03 +9.1902e-01 -3.0848e+00 -4.6237e+00 -1.3637e+00 -6.6087e-01 -4.2333e+00 +4.8940e-01 +2.7759e+00 +2.4869e-02 -4.0731e-02 -3.9748e+00 -3.7229e+00 -2.0207e+00 -4.4067e+00 -9.2322e-01 +3.7878e+00 +1.4934e+00 -4.6322e+00 +3.3081e+00 +1.0202e+00
4983 +1.340889131e+03 +1.340889131e+03 +1.040869131e+03 +1.040869131e+03 +1.4754e+00 +6.4459e-01 +2.6645e+00 -1.3618e+00 -2.7941e+00 -3.5988e+00 +2.3928e+00 +4.3054e+00 -3.3287e-01 -8.2965e-01 -4.9928e+00 -2.2339e-01 +1.5448e+00 -4.2071e+00 +9.9616e-01 +4.9168e+00 +1.8083e+00 +1.9731e+00 -6.5476e-01 -3.0224e+00
% function evaluation | noise-free fitness - Fopt (4.471000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.229137659e+03 +2.229137659e+03 +2.273847659e+03 +2.273847659e+03 -1.6222e+00 +1.7277e+00 +4.8267e+00 -3.7903e+00 -2.5328e+00 -1.6942e+00 -1.8872e+00 -2.2487e-01 +1.4637e+00 +2.8390e+00 -1.9895e+00 +9.1367e-01 +4.7123e+00 -7.3200e-01 +3.9861e+00 +6.1396e-01 -3.8366e-01 -1.0928e+00 -2.3020e+00 +1.2374e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.380745303e+03 +3.380745303e+03 +2.380745303e+03 +2.380745303e+03 +3.0792e+00 -4.8290e+00 +2.3177e+00 -3.1371e+00 +2.0812e+00 +1.8439e+00 +1.1140e+00 +4.1871e+00 -1.9903e+00 -1.9210e+00 +1.6666e+00 -2.5276e+00 +7.7027e-01 -1.1271e+00 +4.8443e+00 -2.3099e+00 -2.3394e+00 -1.6814e+00 -2.8272e+00 +1.1867e+00
